cver.txt,PRESIDENTE Sarkozy,[31 - 49],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,"Conferência de Dadores",[58 - 80],EVENTO-NONE-SPC-OTHER-EVENTO
cver.txt,Paris,[94 - 99],GPE-NAM-SPC-OTHER-GPE
cver.txt,Estado,[169 - 175],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
cver.txt,Estado,[169 - 175],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
cver.txt,Estado,[169 - 175],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
cver.txt,no fim de 2008,[189 - 203],DATE-NONE-SPC-OTHER-DATE
cver.txt,Presidente,[208 - 218],PERSON-NONE-SPC-OTHER-OCCUPATION
cver.txt,Annapolis,[318 - 327],GPE-NAM-SPC-OTHER-GPE
cver.txt,Condoleezza Rice,[341 - 357],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,"Administração",[380 - 393],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
cver.txt,"Administração",[380 - 393],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
cver.txt,"Administração",[380 - 393],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
cver.txt,Europa,[409 - 415],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
cver.txt,Europa,[409 - 415],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
cver.txt,Europa,[409 - 415],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
cver.txt,Sarkozy,[542 - 549],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,Tony Blair,[629 - 639],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,"Médio Oriente",[689 - 702],GPE-NONE-SPC-OTHER-GPE
cver.txt,Iraque,[727 - 733],GPE-NONE-SPC-COUNTRY-GPE
cver.txt,Bush,[752 - 756],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,na altura,[815 - 824],TIME-NONE-SPC-OTHER-TIME
cver.txt,Blair,[878 - 883],PERSON-NAM-SPC-OTHER-PERSON
cver.txt,"Cisjordânia",[1099 - 1110],GPE-NAM-SPC-OTHER-GPE
cver.txt,Gaza,[1179 - 1183],GPE-NAM-SPC-OTHER-GPE
cver.txt,Anos e anos,[1186 - 1197],DURATION-NONE-SPC-OTHER-DURATION
cver.txt,Gaza,[1327 - 1331],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
cver.txt,Gaza,[1327 - 1331],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
cver.txt,Gaza,[1327 - 1331],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
