dav-100932.txt,Ilhas Marquesas,[17 - 32],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Javier Solana,[63 - 76],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,EFTA,[113 - 117],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,EFTA,[164 - 168],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,"EEE""EEE",[184 - 191],LAW-NONE-SPC-OTHER-LAW
dav-100932.txt,"EEE""EEE",[184 - 191],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,"Japão",[249 - 254],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,Airbus,[288 - 294],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Airbus,[288 - 294],LAW-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Airbus,[288 - 294],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Airbus,[288 - 294],PRODUCT-NONE-SPC-OTHER-LAW
dav-100932.txt,Airbus,[288 - 294],LAW-NONE-SPC-OTHER-LAW
dav-100932.txt,Airbus,[288 - 294],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-100932.txt,Airbus,[288 - 294],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Airbus,[288 - 294],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Airbus,[288 - 294],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,GIA,[308 - 311],PERSONPEOPLE-NONE-SPC-OTHER-PERSONPEOPLE
dav-100932.txt,em Dezembro de 1994,[312 - 331],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,Michael Jackson,[344 - 359],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,Michael Jackson,[393 - 408],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,em Maio de 1994,[438 - 453],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,Ayrton Senna,[487 - 499],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,F1,[591 - 593],-NAM-SPC-OTHER-
dav-100932.txt,"Afeganistão",[656 - 667],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,"Afeganistão",[656 - 667],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-100932.txt,"Afeganistão",[656 - 667],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-100932.txt,"Afeganistão",[656 - 667],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-100932.txt,"Afeganistão",[714 - 725],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,"Afeganistão",[714 - 725],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-100932.txt,"Afeganistão",[714 - 725],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-100932.txt,"Afeganistão",[714 - 725],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-100932.txt,"Grã-Bretanha",[781 - 793],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,em 1993,[794 - 801],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,IRA,[817 - 820],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,IRA,[854 - 857],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,IRA,[854 - 857],PERSONPEOPLE-NONE-SPC-OTHER-PERSONPEOPLE
dav-100932.txt,em 1994,[887 - 894],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,Ponte da Normandia,[930 - 948],GPE-NONE-SPC-FACILITY-GPE
dav-100932.txt,Ponte da Normandia,[930 - 948],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte da Normandia,[930 - 948],LAW-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte da Normandia,[930 - 948],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte da Normandia,[930 - 948],PRODUCT-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte da Normandia,[930 - 948],LAW-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte da Normandia,[930 - 948],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte da Normandia,[930 - 948],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ponte da Normandia,[930 - 948],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ponte da Normandia,[930 - 948],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ponte,[931 - 936],GPE-NONE-SPC-FACILITY-GPE
dav-100932.txt,Ponte,[931 - 936],PRODUCT-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte,[931 - 936],LAW-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte,[931 - 936],ORGANIZATION-NONE-SPC-OTHER-PRODUCT
dav-100932.txt,Ponte,[931 - 936],PRODUCT-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte,[931 - 936],LAW-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte,[931 - 936],ORGANIZATION-NONE-SPC-OTHER-LAW
dav-100932.txt,Ponte,[931 - 936],PRODUCT-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ponte,[931 - 936],LAW-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ponte,[931 - 936],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Normandia,[940 - 949],GPE-NONE-SPC-OTHER-GPE
dav-100932.txt,Los Angeles,[991 - 1002],GPE-NAM-SPC-OTHER-GPE
dav-100932.txt,Paul Touvier,[1015 - 1027],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,Paul Touvier,[1066 - 1078],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,Tribunal Internacional Penal para o Ruanda,[1110 - 1152],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Tribunal Internacional Penal,[1111 - 1139],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Ruanda,[1147 - 1153],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,"Liamine Zéroul",[1172 - 1186],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,"Argélia",[1220 - 1227],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,"Argélia",[1220 - 1227],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-100932.txt,"Argélia",[1220 - 1227],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-100932.txt,"Argélia",[1220 - 1227],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-100932.txt,"Organização Mundial do Comércio",[1248 - 1279],LAW-NONE-SPC-OTHER-LAW
dav-100932.txt,Richard Nixon,[1319 - 1332],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,Parlamento da Bretanha,[1360 - 1382],GPE-NAM-SPC-OTHER-GPE
dav-100932.txt,Parlamento,[1361 - 1371],GPE-NONE-SPC-FACILITY-GPE
dav-100932.txt,Bretanha,[1375 - 1383],GPE-NAM-SPC-OTHER-GPE
dav-100932.txt,Lillehammer,[1429 - 1440],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Lillehammer,[1429 - 1440],GPE-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Lillehammer,[1429 - 1440],WEB-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Lillehammer,[1429 - 1440],GEOLOGICALOBJECT-NONE-SPC-OTHER-GPE
dav-100932.txt,Lillehammer,[1429 - 1440],GPE-NONE-SPC-OTHER-GPE
dav-100932.txt,Lillehammer,[1429 - 1440],WEB-NONE-SPC-OTHER-GPE
dav-100932.txt,Lillehammer,[1429 - 1440],GEOLOGICALOBJECT-NONE-SPC-OTHER-WEB
dav-100932.txt,Lillehammer,[1429 - 1440],GPE-NONE-SPC-OTHER-WEB
dav-100932.txt,Lillehammer,[1429 - 1440],WEB-NONE-SPC-OTHER-WEB
dav-100932.txt,Eduardo Frei,[1459 - 1471],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,presidente do Chile,[1482 - 1501],PERSON-NONE-SPC-OTHER-OCCUPATION
dav-100932.txt,Chile,[1497 - 1502],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,Chile,[1497 - 1502],ORGANIZATION-NONE-SPC-GOVERNAMENTAL-ORGANIZATION
dav-100932.txt,Chile,[1497 - 1502],ORGANIZATION-NONE-SPC-MUTIGOV-ORGANIZATION
dav-100932.txt,Chile,[1497 - 1502],ORGANIZATION-NONE-SPC-POLITICAL-ORGANIZATION
dav-100932.txt,"Eugène Ionesco",[1525 - 1539],PERSON-NAM-SPC-OTHER-PERSON
dav-100932.txt,Academia Francesa,[1550 - 1567],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,Vaticano,[1601 - 1609],ORGANIZATION-NONE-SPC-OTHER-ORGANIZATION
dav-100932.txt,a 13 de Fevereiro de 1995,[1610 - 1635],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,"França",[1644 - 1650],GPE-NONE-SPC-COUNTRY-GPE
dav-100932.txt,Primeiro Ministro,[1669 - 1686],PERSON-NONE-SPC-OTHER-OCCUPATION
dav-100932.txt,a 17 de Maio de 1995,[1687 - 1707],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,Balcarce,[1723 - 1731],GEOLOGICALOBJECT-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Balcarce,[1723 - 1731],GPE-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Balcarce,[1723 - 1731],WEB-NONE-SPC-OTHER-GEOLOGICALOBJECT
dav-100932.txt,Balcarce,[1723 - 1731],GEOLOGICALOBJECT-NONE-SPC-OTHER-GPE
dav-100932.txt,Balcarce,[1723 - 1731],GPE-NONE-SPC-OTHER-GPE
dav-100932.txt,Balcarce,[1723 - 1731],WEB-NONE-SPC-OTHER-GPE
dav-100932.txt,Balcarce,[1723 - 1731],GEOLOGICALOBJECT-NONE-SPC-OTHER-WEB
dav-100932.txt,Balcarce,[1723 - 1731],GPE-NONE-SPC-OTHER-WEB
dav-100932.txt,Balcarce,[1723 - 1731],WEB-NONE-SPC-OTHER-WEB
dav-100932.txt,em 1958,[1778 - 1785],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,"Torneio das Cinco Nações",[1805 - 1829],EVENT-NONE-SPC-OTHER-EVENT
dav-100932.txt,em 1994,[1830 - 1837],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,"Óscar",[1857 - 1862],-NONE-SPC-OTHER-
dav-100932.txt,Forrest Gump,[1884 - 1896],TITLEWORK-NONE-SPC-OTHER-TITLEWORK
dav-100932.txt,"Prémio Goncourt",[1917 - 1932],-NONE-SPC-OTHER-
dav-100932.txt,em 1995,[1933 - 1940],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,"Óscar",[1960 - 1965],-NONE-SPC-OTHER-
dav-100932.txt,em 1994,[1982 - 1989],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,a 8 de Abril de 1994,[2012 - 2032],DATE-NONE-SPC-OTHER-DATE
dav-100932.txt,Festival de Cannes de 1994,[2092 - 2118],EVENT-NONE-SPC-OTHER-EVENT
